Team Name,roster_person_fullName,roster_person_id,_Null_,active,alternateCaptain,birthCity,birthCountry,birthDate,birthStateProvince,captain,currentAge,currentTeam_id,currentTeam_link,currentTeam_name,firstName,fullName,height,id,lastName,link,nationality,primaryNumber,primaryPosition_abbreviation,primaryPosition_code,primaryPosition_name,primaryPosition_type,rookie,rosterStatus,shootsCatches,weight
Toronto Maple Leafs,Martin Marincin,8475716,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kosice,SVK,1992-02-18,"",0,27,10,/api/v1/teams/10,Toronto Maple Leafs,Martin,Martin Marincin,"6' 5""",8475716,Marincin,/api/v1/people/8475716,SVK,52,D,D,Defenseman,Defenseman,0,Y,L,217
Toronto Maple Leafs,Mitchell Marner,8478483,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Markham,CAN,1997-05-05,ON,0,22,10,/api/v1/teams/10,Toronto Maple Leafs,Mitchell,Mitchell Marner,"6' 0""",8478483,Marner,/api/v1/people/8478483,CAN,16,RW,R,Right Wing,Forward,0,Y,R,175
Toronto Maple Leafs,Morgan Rielly,8476853,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Vancouver,CAN,1994-03-09,BC,0,25,10,/api/v1/teams/10,Toronto Maple Leafs,Morgan,Morgan Rielly,"6' 1""",8476853,Rielly,/api/v1/people/8476853,CAN,44,D,D,Defenseman,Defenseman,0,I,L,219
Toronto Maple Leafs,Pierre Engvall,8478115,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ljungby,SWE,1996-05-31,"",0,23,10,/api/v1/teams/10,Toronto Maple Leafs,Pierre,Pierre Engvall,"6' 5""",8478115,Engvall,/api/v1/people/8478115,SWE,47,LW,L,Left Wing,Forward,1,Y,L,214
Toronto Maple Leafs,Pontus Aberg,8476857,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Stockholm,SWE,1993-09-23,"",0,26,10,/api/v1/teams/10,Toronto Maple Leafs,Pontus,Pontus Aberg,"6' 0""",8476857,Aberg,/api/v1/people/8476857,SWE,46,LW,L,Left Wing,Forward,0,N,R,194
Toronto Maple Leafs,Travis Dermott,8478408,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Newmarket,CAN,1996-12-22,ON,0,23,10,/api/v1/teams/10,Toronto Maple Leafs,Travis,Travis Dermott,"6' 0""",8478408,Dermott,/api/v1/people/8478408,CAN,23,D,D,Defenseman,Defenseman,0,Y,L,205
Toronto Maple Leafs,Tyson Barrie,8475197,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Victoria,CAN,1991-07-26,BC,0,28,10,/api/v1/teams/10,Toronto Maple Leafs,Tyson,Tyson Barrie,"5' 11""",8475197,Barrie,/api/v1/people/8475197,CAN,94,D,D,Defenseman,Defenseman,0,Y,R,197
Toronto Maple Leafs,William Nylander,8477939,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Calgary,CAN,1996-05-01,AB,0,23,10,/api/v1/teams/10,Toronto Maple Leafs,William,William Nylander,"6' 0""",8477939,Nylander,/api/v1/people/8477939,SWE,88,RW,R,Right Wing,Forward,0,Y,R,196
Toronto Maple Leafs,Zach Hyman,8475786,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1992-06-09,ON,0,27,10,/api/v1/teams/10,Toronto Maple Leafs,Zach,Zach Hyman,"6' 1""",8475786,Hyman,/api/v1/people/8475786,CAN,11,LW,L,Left Wing,Forward,0,Y,R,211
Vancouver Canucks,Adam Gaudette,8478874,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Braintree,USA,1996-10-03,MA,0,23,23,/api/v1/teams/23,Vancouver Canucks,Adam,Adam Gaudette,"6' 1""",8478874,Gaudette,/api/v1/people/8478874,USA,88,C,C,Center,Forward,0,Y,R,170
Vancouver Canucks,Alexander Edler,8471303,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ostersund,SWE,1986-04-21,"",0,33,23,/api/v1/teams/23,Vancouver Canucks,Alexander,Alexander Edler,"6' 3""",8471303,Edler,/api/v1/people/8471303,SWE,23,D,D,Defenseman,Defenseman,0,Y,L,212
Vancouver Canucks,Antoine Roussel,8474849,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Roubaix,FRA,1989-11-21,"",0,30,23,/api/v1/teams/23,Vancouver Canucks,Antoine,Antoine Roussel,"5' 11""",8474849,Roussel,/api/v1/people/8474849,FRA,26,LW,L,Left Wing,Forward,0,Y,L,199
Vancouver Canucks,Bo Horvat,8477500,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,London,CAN,1995-04-05,ON,0,24,23,/api/v1/teams/23,Vancouver Canucks,Bo,Bo Horvat,"6' 0""",8477500,Horvat,/api/v1/people/8477500,CAN,53,C,C,Center,Forward,0,Y,L,215
Vancouver Canucks,Brandon Sutter,8474091,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Huntington,USA,1989-02-14,NY,0,31,23,/api/v1/teams/23,Vancouver Canucks,Brandon,Brandon Sutter,"6' 3""",8474091,Sutter,/api/v1/people/8474091,CAN,20,C,C,Center,Forward,0,Y,R,190
Vancouver Canucks,Brock Boeser,8478444,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Burnsville,USA,1997-02-25,MN,0,22,23,/api/v1/teams/23,Vancouver Canucks,Brock,Brock Boeser,"6' 1""",8478444,Boeser,/api/v1/people/8478444,USA,6,RW,R,Right Wing,Forward,0,Y,R,208
Vancouver Canucks,Christopher Tanev,8475690,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1989-12-20,ON,0,30,23,/api/v1/teams/23,Vancouver Canucks,Christopher,Christopher Tanev,"6' 2""",8475690,Tanev,/api/v1/people/8475690,CAN,8,D,D,Defenseman,Defenseman,0,Y,R,197
Vancouver Canucks,Elias Pettersson,8480012,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sundsvall,SWE,1998-11-12,"",0,21,23,/api/v1/teams/23,Vancouver Canucks,Elias,Elias Pettersson,"6' 2""",8480012,Pettersson,/api/v1/people/8480012,SWE,40,C,C,Center,Forward,0,Y,L,176
Vancouver Canucks,Guillaume Brisebois,8478465,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Longueuil,CAN,1997-07-21,QC,0,22,23,/api/v1/teams/23,Vancouver Canucks,Guillaume,Guillaume Brisebois,"6' 2""",8478465,Brisebois,/api/v1/people/8478465,CAN,56,D,D,Defenseman,Defenseman,1,Y,L,175
Vancouver Canucks,J.T. Miller,8476468,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,East Palestine,USA,1993-03-14,OH,0,26,23,/api/v1/teams/23,Vancouver Canucks,J.T.,J.T. Miller,"6' 1""",8476468,Miller,/api/v1/people/8476468,USA,9,C,C,Center,Forward,0,Y,L,218
Vancouver Canucks,Jacob Markstrom,8474593,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Gävle,SWE,1990-01-31,"",0,30,23,/api/v1/teams/23,Vancouver Canucks,Jacob,Jacob Markstrom,"6' 6""",8474593,Markstrom,/api/v1/people/8474593,SWE,25,G,G,Goalie,Goalie,0,Y,L,206
Vancouver Canucks,Jake Virtanen,8477937,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Langley,CAN,1996-08-17,BC,0,23,23,/api/v1/teams/23,Vancouver Canucks,Jake,Jake Virtanen,"6' 1""",8477937,Virtanen,/api/v1/people/8477937,CAN,18,RW,R,Right Wing,Forward,0,Y,R,226
Vancouver Canucks,Jay Beagle,8474291,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Calgary,CAN,1985-10-16,AB,0,34,23,/api/v1/teams/23,Vancouver Canucks,Jay,Jay Beagle,"6' 3""",8474291,Beagle,/api/v1/people/8474291,CAN,83,C,C,Center,Forward,0,Y,R,210
Vancouver Canucks,Jordie Benn,8474818,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Victoria,CAN,1987-07-26,BC,0,32,23,/api/v1/teams/23,Vancouver Canucks,Jordie,Jordie Benn,"6' 2""",8474818,Benn,/api/v1/people/8474818,CAN,4,D,D,Defenseman,Defenseman,0,Y,L,199
Vancouver Canucks,Josh Leivo,8476410,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Innisfil,CAN,1993-05-26,ON,0,26,23,/api/v1/teams/23,Vancouver Canucks,Josh,Josh Leivo,"6' 2""",8476410,Leivo,/api/v1/people/8476410,CAN,17,LW,L,Left Wing,Forward,0,Y,R,192
Vancouver Canucks,Justin Bailey,8477473,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Buffalo,USA,1995-07-01,NY,0,24,23,/api/v1/teams/23,Vancouver Canucks,Justin,Justin Bailey,"6' 4""",8477473,Bailey,/api/v1/people/8477473,USA,38,RW,R,Right Wing,Forward,0,Y,R,214
Vancouver Canucks,Loui Eriksson,8470626,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Gothenburg,SWE,1985-07-17,"",0,34,23,/api/v1/teams/23,Vancouver Canucks,Loui,Loui Eriksson,"6' 2""",8470626,Eriksson,/api/v1/people/8470626,SWE,21,LW,L,Left Wing,Forward,0,Y,L,179
Vancouver Canucks,Micheal Ferland,8475907,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Swan River,CAN,1992-04-20,MB,0,27,23,/api/v1/teams/23,Vancouver Canucks,Micheal,Micheal Ferland,"6' 1""",8475907,Ferland,/api/v1/people/8475907,CAN,79,LW,L,Left Wing,Forward,0,Y,L,217
Vancouver Canucks,Oscar Fantenberg,8480147,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ljunby,SWE,1991-10-07,"",0,28,23,/api/v1/teams/23,Vancouver Canucks,Oscar,Oscar Fantenberg,"6' 0""",8480147,Fantenberg,/api/v1/people/8480147,SWE,5,D,D,Defenseman,Defenseman,0,I,L,206
Vancouver Canucks,Quinn Hughes,8480800,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Orlando,USA,1999-10-14,FL,0,20,23,/api/v1/teams/23,Vancouver Canucks,Quinn,Quinn Hughes,"5' 10""",8480800,Hughes,/api/v1/people/8480800,USA,43,D,D,Defenseman,Defenseman,1,Y,L,170
Vancouver Canucks,Tanner Pearson,8476871,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kitchener,CAN,1992-08-10,ON,0,27,23,/api/v1/teams/23,Vancouver Canucks,Tanner,Tanner Pearson,"6' 1""",8476871,Pearson,/api/v1/people/8476871,CAN,70,LW,L,Left Wing,Forward,0,Y,L,201
Vancouver Canucks,Thatcher Demko,8477967,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,San Diego,USA,1995-12-08,CA,0,24,23,/api/v1/teams/23,Vancouver Canucks,Thatcher,Thatcher Demko,"6' 4""",8477967,Demko,/api/v1/people/8477967,USA,35,G,G,Goalie,Goalie,1,Y,L,192
Vancouver Canucks,Tim Schaller,8477213,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Merrimack,USA,1990-11-16,NH,0,29,23,/api/v1/teams/23,Vancouver Canucks,Tim,Tim Schaller,"6' 2""",8477213,Schaller,/api/v1/people/8477213,USA,59,C,C,Center,Forward,0,Y,L,204
Vancouver Canucks,Troy Stecher,8479442,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Richmond,CAN,1994-04-07,BC,0,25,23,/api/v1/teams/23,Vancouver Canucks,Troy,Troy Stecher,"5' 10""",8479442,Stecher,/api/v1/people/8479442,CAN,51,D,D,Defenseman,Defenseman,0,Y,R,186
Vancouver Canucks,Tyler Graovac,8476344,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Brampton,CAN,1993-04-27,ON,0,26,23,/api/v1/teams/23,Vancouver Canucks,Tyler,Tyler Graovac,"6' 5""",8476344,Graovac,/api/v1/people/8476344,CAN,44,C,C,Center,Forward,0,Y,L,208
Vancouver Canucks,Tyler Motte,8477353,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Clair,USA,1995-03-10,MI,0,24,23,/api/v1/teams/23,Vancouver Canucks,Tyler,Tyler Motte,"5' 10""",8477353,Motte,/api/v1/people/8477353,USA,64,C,C,Center,Forward,0,Y,L,192
Vancouver Canucks,Tyler Myers,8474574,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Houston,USA,1990-02-01,TX,0,30,23,/api/v1/teams/23,Vancouver Canucks,Tyler,Tyler Myers,"6' 8""",8474574,Myers,/api/v1/people/8474574,CAN,57,D,D,Defenseman,Defenseman,0,Y,R,229
Vancouver Canucks,Zack MacEwen,8479772,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Charlottetown,CAN,1996-07-08,PE,0,23,23,/api/v1/teams/23,Vancouver Canucks,Zack,Zack MacEwen,"6' 3""",8479772,MacEwen,/api/v1/people/8479772,CAN,71,C,C,Center,Forward,1,Y,R,205
Vegas Golden Knights,Alex Tuch,8477949,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Syracuse,USA,1996-05-10,NY,0,23,54,/api/v1/teams/54,Vegas Golden Knights,Alex,Alex Tuch,"6' 4""",8477949,Tuch,/api/v1/people/8477949,USA,89,RW,R,Right Wing,Forward,0,Y,R,220
Vegas Golden Knights,Brayden McNabb,8475188,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Davidson,CAN,1991-01-21,SK,0,29,54,/api/v1/teams/54,Vegas Golden Knights,Brayden,Brayden McNabb,"6' 4""",8475188,McNabb,/api/v1/people/8475188,CAN,3,D,D,Defenseman,Defenseman,0,Y,L,213
Vegas Golden Knights,Chandler Stephenson,8476905,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Saskatoon,CAN,1994-04-22,SK,0,25,54,/api/v1/teams/54,Vegas Golden Knights,Chandler,Chandler Stephenson,"6' 0""",8476905,Stephenson,/api/v1/people/8476905,CAN,20,C,C,Center,Forward,0,Y,L,208
Vegas Golden Knights,Cody Eakin,8475236,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Winnipeg,CAN,1991-05-24,MB,0,28,54,/api/v1/teams/54,Vegas Golden Knights,Cody,Cody Eakin,"6' 0""",8475236,Eakin,/api/v1/people/8475236,CAN,21,C,C,Center,Forward,0,Y,L,183
Vegas Golden Knights,Deryk Engelland,8468674,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1982-04-03,AB,0,37,54,/api/v1/teams/54,Vegas Golden Knights,Deryk,Deryk Engelland,"6' 2""",8468674,Engelland,/api/v1/people/8468674,CAN,5,D,D,Defenseman,Defenseman,0,Y,R,212
Vegas Golden Knights,Jon Merrill,8475750,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Oklahoma City,USA,1992-02-03,OK,0,28,54,/api/v1/teams/54,Vegas Golden Knights,Jon,Jon Merrill,"6' 3""",8475750,Merrill,/api/v1/people/8475750,USA,15,D,D,Defenseman,Defenseman,0,Y,L,195
Vegas Golden Knights,Jonathan Marchessault,8476539,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Cap-Rouge,CAN,1990-12-27,QC,0,29,54,/api/v1/teams/54,Vegas Golden Knights,Jonathan,Jonathan Marchessault,"5' 9""",8476539,Marchessault,/api/v1/people/8476539,CAN,81,C,C,Center,Forward,0,Y,R,180
Vegas Golden Knights,Malcolm Subban,8476876,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1993-12-21,ON,0,26,54,/api/v1/teams/54,Vegas Golden Knights,Malcolm,Malcolm Subban,"6' 2""",8476876,Subban,/api/v1/people/8476876,CAN,30,G,G,Goalie,Goalie,0,Y,L,215
Vegas Golden Knights,Marc-Andre Fleury,8470594,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sorel,CAN,1984-11-28,QC,0,35,54,/api/v1/teams/54,Vegas Golden Knights,Marc-Andre,Marc-Andre Fleury,"6' 2""",8470594,Fleury,/api/v1/people/8470594,CAN,29,G,G,Goalie,Goalie,0,Y,L,185
Vegas Golden Knights,Mark Stone,8475913,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Winnipeg,CAN,1992-05-13,MB,0,27,54,/api/v1/teams/54,Vegas Golden Knights,Mark,Mark Stone,"6' 3""",8475913,Stone,/api/v1/people/8475913,CAN,61,RW,R,Right Wing,Forward,0,Y,R,202
Vegas Golden Knights,Max Pacioretty,8474157,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,New Canaan,USA,1988-11-20,CT,0,31,54,/api/v1/teams/54,Vegas Golden Knights,Max,Max Pacioretty,"6' 2""",8474157,Pacioretty,/api/v1/people/8474157,USA,67,LW,L,Left Wing,Forward,0,Y,L,215
